year,country_iso,country_code,reported_classification_imports,reported_classification_exports,reported_currency_imports,reported_currency_exports,trade_flow_imports,trade_flow_exports,currency_conversion_factor_imports,currency_conversion_factor_exports,trade_system_imports,trade_system_exports,valuation_imports,valuation_exports,partner_imports,partner_exports
1980,cpv,132,sitc rev.2,sitc rev.2,pte,pte,imports,exports,0.24724,0.24764,special,special,cif,fob,origin,last known destination
1980,cmr,120,sitc rev.2,sitc rev.2,xof,xof,imports,exports,0.474523,0.47607,special,special,cif,fob,origin,last known destination
1980,can,124,sitc rev.2,sitc rev.2,cad,cad,imports,exports,0.854987,0.855159,general,general,fob,fob,consignment,consignment
1980,cym,136,sitc rev.2,sitc rev.2,kyd,kyd,imports,exports,1.17647,1.176471,general,general,cif,fob,origin,last known destination
1980,caf,140,sitc rev.2,sitc rev.2,xof,xof,imports,exports,0.47326,0.47326,special,special,cif,fob,origin,last known destination
1980,chl,152,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,purchase,sale
1980,hkg,344,sitc rev.2,sitc rev.2,hkd,hkd,imports,exports,0.20054,0.2005,general,general,cif,fob,consignment,last known destination
1980,mac,446,sitc rev.2,sitc rev.2,mop,mop,imports,exports,0.195453,0.19585,general,general,cif,fob,origin,last known destination
1980,col,170,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,special,special,cif,fob,purchase,last known destination
1980,cog,178,sitc rev.2,sitc rev.2,xof,xof,imports,exports,0.475045,0.47145,special,special,cif,fob,origin,last known destination
1980,cri,188,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1980,cub,192,sitc rev.1,sitc rev.1,cup,cup,imports,exports,NA,1.3967,null,special,NA,fob,NA,sale
1980,cyp,196,sitc rev.2,sitc rev.2,cyp,cyp,imports,exports,2.83313,2.833599,general,general,cif,fob,consignment,last known destination
1980,csk,200,sitc rev.1,sitc rev.1,czk,czk,imports,exports,0.185775,0.18576,general,general,fob,fob,purchase,sale
1980,dnk,208,sitc rev.2,sitc rev.2,dkk,dkk,imports,exports,0.177766,0.17753,general,general,cif,fob,origin,last known destination
1980,dji,262,sitc rev.2,sitc rev.2,djf,djf,imports,exports,0.00563,NA,general,null,cif,NA,origin,NA
1980,dma,212,sitc rev.1,sitc rev.1,xcd,xcd,imports,exports,0.37037,0.37037,general,general,cif,fob,origin,last known destination
1980,dom,214,sitc rev.1,sitc rev.1,dop,dop,imports,exports,1,1,general,general,fob,fob,origin,last known destination
1980,ecu,218,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
1980,egy,818,sitc rev.1,sitc rev.1,egp,egp,imports,exports,1.42857,1.428567,special,special,cif,fob,consignment,last known destination
1980,slv,222,sitc rev.1,sitc rev.1,svc,svc,imports,exports,0.4,0.4,special,special,cif,fob,origin,last known destination
1980,fro,234,sitc rev.2,sitc rev.2,dkk,dkk,imports,exports,0.17774,0.178255,general,general,cif,fob,origin,last known destination
1980,fji,242,sitc rev.2,sitc rev.2,fjd,fjd,imports,exports,1.22546,1.233091,general,general,cif,fob,origin,last known destination
1980,fin,246,sitc rev.2,sitc rev.2,fim,fim,imports,exports,0.268542,0.26807,general,general,cif,fob,origin,last known destination
1980,yem,886,sitc rev.2,sitc rev.2,yer,yer,imports,exports,0.219178,0.219178,general,general,cif,fob,consignment,last known destination
1980,eth,230,sitc rev.2,sitc rev.2,etb,etb,imports,exports,0.483092,0.483092,general,general,cif,fob,origin,last known destination
1980,ddr,278,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1980,sdn,736,sitc rev.1,sitc rev.1,sdd,sdd,imports,exports,2,2,general,general,cif,fob,origin,last known destination
1980,yug,890,sitc rev.1,sitc rev.1,yud,yud,imports,exports,0.3663,0.3663,special,special,cif,fob,origin,last known destination
1980,fra,251,sitc rev.2,sitc rev.2,frf,frf,imports,exports,0.236735,0.2365,special,special,cif,fob,origin,last known destination
1980,guf,254,sitc rev.2,sitc rev.2,frf,frf,imports,exports,0.236563,0.23726,special,special,cif,fob,origin,last known destination
1980,pyf,258,sitc rev.2,sitc rev.2,xpf,xpf,imports,exports,0.013025,0.01289,special,special,cif,fob,origin,last known destination
1980,gab,266,sitc rev.2,sitc rev.2,xof,xof,imports,exports,0.4733,0.4733,special,special,cif,fob,origin,last known destination
1980,gmb,270,sitc rev.1,sitc rev.1,gmd,gmd,imports,exports,0.579783,0.57481,general,general,cif,fob,consignment,last known destination
1980,gha,288,sitc rev.1,sitc rev.1,ghc,ghc,imports,exports,0.36364,0.36364,general,general,cif,fob,origin,last known destination
1980,grc,300,sitc rev.2,sitc rev.2,grd,grd,imports,exports,0.23254,0.23254,special,special,cif,fob,consignment,last known destination
1980,grl,304,sitc rev.2,sitc rev.2,dkk,dkk,imports,exports,0.177375,0.177789,general,general,cif,fob,origin,last known destination
1980,grd,308,sitc rev.1,sitc rev.1,xcd,xcd,imports,exports,0.37037,0.37037,general,general,cif,fob,origin,last known destination
1980,glp,312,sitc rev.2,sitc rev.2,frf,frf,imports,exports,0.236537,0.23962,special,special,cif,fob,origin,last known destination
1980,gtm,320,sitc rev.1,sitc rev.1,gtq,gtq,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1980,hnd,340,sitc rev.1,sitc rev.1,usd,hnl,imports,exports,1,0.5,special,special,cif,fob,origin,last known destination
1980,hun,348,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,general,general,cif,fob,purchase,sale
1980,isl,352,sitc rev.2,sitc rev.2,isk,isk,imports,exports,0.2083,0.208,special,special,cif,fob,origin,last known destination
1980,ind,699,sitc rev.2,sitc rev.2,inr,inr,imports,exports,0.127221,0.127112,general,general,cif,fob,consignment,last known destination
1980,idn,360,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1980,irl,372,sitc rev.2,sitc rev.2,iep,iep,imports,exports,2.05525,2.05202,general,general,cif,fob,origin,last known destination
1980,isr,376,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,purchase,last known destination
1980,ita,381,sitc rev.2,sitc rev.2,itl,itl,imports,exports,0.1165,0.116,special,special,cif,fob,origin,last known destination
1980,jam,388,sitc rev.2,sitc rev.2,jmd,jmd,imports,exports,0.5613,0.5613,special,special,cif,fob,origin,last known destination
1980,jpn,392,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
1980,jor,400,sitc rev.1,sitc rev.1,jod,jod,imports,exports,3.34404,3.34315,special,special,cif,fob,origin,last known destination
1980,ken,404,sitc rev.2,sitc rev.2,kes,kes,imports,exports,0.135031,0.13466,general,general,cif,fob,origin,last known destination
1980,kir,296,sitc rev.1,sitc rev.1,aud,aud,imports,exports,1.14942,1.14942,general,general,fob,fob,origin,last known destination
1980,kwt,414,sitc rev.1,sitc rev.1,kwd,kwd,imports,exports,3.71363,3.69705,special,special,cif,fob,origin,last known destination
1980,lbr,430,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
1980,lby,434,sitc rev.1,sitc rev.1,lyd,lyd,imports,exports,3.3778,3.3778,general,general,cif,fob,origin,last known destination
1980,mdg,450,sitc rev.2,sitc rev.2,mgf,mgf,imports,exports,0.47326,0.47326,special,special,cif,fob,origin,last known destination
1980,mwi,454,sitc rev.2,sitc rev.2,mwk,mwk,imports,exports,1.23243,1.23437,general,general,cif,fob,origin,last known destination
1980,mys,458,sitc rev.2,sitc rev.2,myr,myr,imports,exports,0.459654,0.45949,general,general,cif,fob,origin,last known destination
1980,mli,466,sitc rev.2,sitc rev.2,xof,xof,imports,exports,0.473305,0.4733,special,special,cif,fob,origin,last known destination
1980,mlt,470,sitc rev.1,sitc rev.1,mtl,mtl,imports,exports,2.89752,2.89654,general,general,cif,fob,origin,last known destination
1980,mtq,474,sitc rev.2,sitc rev.2,frf,frf,imports,exports,0.236812,0.23749,special,special,cif,fob,origin,last known destination
1980,mus,480,sitc rev.2,sitc rev.2,mur,mur,imports,exports,0.131176,0.12887,general,general,cif,fob,origin,last known destination
1980,mex,484,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
1980,mar,504,sitc rev.2,sitc rev.2,mad,mad,imports,exports,0.24919,0.24919,special,special,cif,fob,origin,last known destination
1980,npl,524,sitc rev.1,sitc rev.1,npr,npr,imports,exports,0.12,0.12,general,general,cif,NA,consignment,last known destination
1980,nld,532,sitc rev.1,sitc rev.1,ang,ang,imports,exports,0.555556,0.555556,special,special,fob,fob,consignment,last known destination
1980,nld,528,sitc rev.2,sitc rev.2,nlg,nlg,imports,exports,0.503094,0.5032,special,special,cif,fob,consignment,last known destination
1980,ncl,540,sitc rev.2,sitc rev.2,xpf,xpf,imports,exports,0.01331,0.01311,special,special,cif,fob,origin,last known destination
1980,nzl,554,sitc rev.2,sitc rev.2,nzd,nzd,imports,exports,0.972224,0.971264,general,general,cif,fob,origin,last known destination
1980,nic,558,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
1980,ner,562,sitc rev.2,sitc rev.2,xof,xof,imports,exports,0.4845,0.485,special,special,cif,fob,origin,last known destination
1980,nor,579,sitc rev.2,sitc rev.2,nok,nok,imports,exports,0.202537,0.20242,general,general,cif,fob,origin,last known destination
1980,omn,512,sitc rev.1,sitc rev.1,omr,omr,imports,exports,2.89519,2.89519,general,general,cif,fob,origin,last known destination
1980,pak,586,sitc rev.1,sitc rev.1,pkr,pkr,imports,exports,0.10101,0.10101,general,general,cif,fob,origin,consignment
1980,pan,591,sitc rev.1,sitc rev.1,pab,pab,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1980,pry,600,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,consignment,last known destination
1980,per,604,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,special,special,fob,fob,origin,last known destination
1980,phl,608,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
1980,pol,616,sitc rev.2,sitc rev.2,pln,pln,imports,exports,0.327435,0.32744,general,general,fob,fob,purchase,sale
1980,prt,620,sitc rev.2,sitc rev.2,pte,pte,imports,exports,0.19957,0.1993,special,special,cif,fob,origin,last known destination
1980,qat,634,sitc rev.1,sitc rev.1,qar,qar,imports,exports,0.26506,NA,general,null,cif,NA,origin,NA
1980,kor,410,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,special,general,cif,fob,origin,last known destination
1980,reu,638,sitc rev.2,sitc rev.2,frf,frf,imports,exports,0.236652,0.23547,special,special,cif,fob,origin,last known destination
1980,lca,662,sitc rev.1,sitc rev.1,xcd,xcd,imports,exports,0.37037,0.37037,general,general,cif,fob,origin,last known destination
1980,spm,666,sitc rev.2,sitc rev.2,frf,frf,imports,exports,0.236904,0.2367,special,special,cif,fob,origin,last known destination
1980,vct,670,sitc rev.1,sitc rev.1,xcd,xcd,imports,exports,0.37037,0.37037,special,special,cif,fob,origin,last known destination
1980,wsm,882,sitc rev.2,sitc rev.2,wst,wst,imports,exports,1.0876,1.0876,general,general,cif,fob,origin,last known destination
1980,sau,682,sitc rev.2,sitc rev.2,sar,sar,imports,exports,0.300677,0.30074,general,general,cif,fob,consignment,consignment
1980,sen,686,sitc rev.2,sitc rev.2,xof,xof,imports,exports,0.473,0.473,special,special,cif,fob,origin,last known destination
1980,syc,690,sitc rev.2,sitc rev.2,scr,scr,imports,exports,0.156453,0.156423,special,domestic,cif,fob,origin,last known destination
1980,sgp,702,sitc rev.2,sitc rev.2,sgd,sgd,imports,exports,0.46748,0.46741,general,general,cif,fob,origin,last known destination
1980,zaf,711,sitc rev.2,sitc rev.2,zar,zar,imports,exports,1.2901,1.283,general,general,cif,fob,origin,last known destination
1980,slb,90,sitc rev.1,sitc rev.1,aud,aud,imports,exports,1.20353,1.20437,special,special,cif,fob,origin,last known destination
1980,som,706,sitc rev.1,sitc rev.1,sos,sos,imports,exports,0.158856,0.158856,general,general,cif,fob,origin,last known destination
1980,esp,724,sitc rev.2,sitc rev.2,esp,esp,imports,exports,0.13929,0.1395,special,special,cif,fob,origin,last known destination
1980,lka,144,sitc rev.2,sitc rev.2,lkr,lkr,imports,exports,0.060511,0.06031,general,general,cif,fob,origin,last known destination
1980,swe,752,sitc rev.2,sitc rev.2,sek,sek,imports,exports,0.23661,0.23637,general,general,cif,fob,origin,last known destination
1980,che,757,sitc rev.2,sitc rev.2,chf,chf,imports,exports,0.597382,0.59736,special,special,cif,fob,consignment,last known destination
1980,syr,760,sitc rev.2,sitc rev.2,syp,syp,imports,exports,0.254777,0.25477,special,special,cif,fob,origin,last known destination
1980,tha,764,sitc rev.2,sitc rev.2,thb,thb,imports,exports,0.48831,0.4884,general,general,cif,fob,origin,consignment
1980,tgo,768,sitc rev.2,sitc rev.2,xof,xof,imports,exports,0.473097,0.46981,special,special,cif,fob,origin,last known destination
1980,ton,776,sitc rev.1,sitc rev.1,top,top,imports,exports,1.14084,1.13908,general,general,cif,fob,origin,last known destination
1980,tto,780,sitc rev.2,sitc rev.2,ttd,ttd,imports,exports,0.41667,0.41667,special,special,cif,fob,origin,last known destination
1980,tun,788,sitc rev.2,sitc rev.2,tnd,tnd,imports,exports,2.46749,2.46922,general,general,cif,fob,origin,last known destination
1980,tur,792,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1980,tuv,798,sitc rev.2,sitc rev.2,aud,aud,imports,exports,1.1395,1.1395,general,general,fob,fob,consignment,last known destination
1980,usa,841,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
1980,are,784,sitc rev.1,sitc rev.1,aed,aed,imports,exports,0.26973,0.26973,general,general,cif,fob,origin,last known destination
1980,gbr,826,sitc rev.2,sitc rev.2,gbp,gbp,imports,exports,2.32184,2.325769,general,general,cif,fob,consignment,last known destination
1980,tza,834,sitc rev.1,sitc rev.1,tzs,tzs,imports,exports,0.122029,0.122028,general,general,cif,fob,origin,last known destination
1980,ury,858,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,consignment,last known destination
1980,vut,548,sitc rev.2,sitc rev.2,vuv,vuv,imports,exports,0.14426,0.14445,special,special,cif,fob,consignment,last known destination
1980,ven,862,sitc rev.1,sitc rev.1,veb,veb,imports,exports,0.232964,0.232964,general,general,fob,fob,origin,consignment
1981,dza,12,sitc rev.2,sitc rev.2,dzd,dzd,imports,exports,0.232238,0.2317,special,special,cif,fob,origin,last known destination
1981,ago,24,sitc rev.2,sitc rev.2,pte,pte,imports,exports,NA,0.33761,null,special,NA,fob,NA,last known destination
1981,atg,28,sitc rev.1,sitc rev.1,xcd,xcd,imports,exports,0.37037,0.37037,special,domestic,cif,fob,origin,last known destination
1981,arg,32,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1981,aus,36,sitc rev.2,sitc rev.2,aud,aud,imports,exports,1.14858,1.1494,general,general,fob,fob,origin,last known destination
1981,aut,40,sitc rev.2,sitc rev.2,ats,ats,imports,exports,0.62925,0.62936,special,special,cif,fob,origin,last known destination
1981,bhs,44,sitc rev.1,sitc rev.1,bsd,bsd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
1981,bhr,48,sitc rev.1,sitc rev.1,bhd,bhd,imports,exports,2.6596,2.65959,general,general,cif,fob,origin,last known destination
1981,bgd,50,sitc rev.2,sitc rev.2,bdt,bdt,imports,exports,0.055384,0.0558,general,general,cif,fob,consignment,last known destination
1981,brb,52,sitc rev.2,sitc rev.2,xcd,xcd,imports,exports,0.4972,0.4972,general,general,cif,fob,origin,last known destination
1981,bel,58,sitc rev.2,sitc rev.2,bef,bef,imports,exports,0.2704,0.27009,special,special,cif,fob,origin,last known destination
1981,bmu,60,sitc rev.1,sitc rev.1,bmd,bmd,imports,exports,1,1,general,general,cif,fob,origin,last known destination
1981,bol,68,sitc rev.2,sitc rev.2,usd,usd,imports,exports,1,1,special,special,cif,fob,origin,last known destination
1981,bra,76,sitc rev.1,sitc rev.1,usd,usd,imports,exports,1,1,special,special,cif,fob,purchase,last known destination
1981,brn,96,sitc rev.1,sitc rev.1,bnd,bnd,imports,exports,0.47311,0.47311,special,general,cif,fob,origin,last known destination
1981,bfa,854,sitc rev.2,sitc rev.2,xof,xof,imports,exports,0.369134,0.37369,special,special,cif,fob,origin,last known destination
1981,can,124,sitc rev.2,sitc rev.2,cad,cad,imports,exports,0.834196,0.8354,general,general,fob,fob,consignment,consignment
